z,pdf,index,obs,chain,sample,y
-0.09368971407638707,0.42235711698777484,10074,141,3,33,-0.2999999999999995
-0.058820029831076745,0.4098294972090584,10075,142,3,33,-0.2666666666666664
-0.02504605344041704,0.39778059283994605,10076,143,3,33,-0.23333333333333328
0.007700746618721689,0.3863166194555255,10077,144,3,33,-0.20000000000000018
0.03953240810251883,0.3754991123482867,10078,145,3,33,-0.16666666666666652
0.07053015788883268,0.36538936287694507,10079,146,3,33,-0.13333333333333341
0.10078051671023487,0.3560353963182089,10080,147,3,33,-0.09999999999999987
0.13035707719911263,0.3474864447737043,10081,148,3,33,-0.06666666666666621
0.15936640016489032,0.3397564445014799,10082,149,3,33,-0.033333333333333104
0.18789012832292337,0.33285999586200143,10083,150,3,33,2.7755575615628914e-16
0.21601478240578223,0.3268044228139959,10084,151,3,33,0.03333333333333338
0.2438181500724362,0.32160022308351344,10085,152,3,33,0.06666666666666676
0.2714030473509089,0.31723095036934806,10086,153,3,33,0.09999999999999987
0.2988506667113758,0.3136788349363942,10087,154,3,33,0.13333333333333325
0.32624752888640757,0.31092246138844165,10088,155,3,33,0.16666666666666707
0.3536747504788736,0.3089430526069799,10089,156,3,33,0.20000000000000018
0.3812331349007575,0.30770126803446796,10090,157,3,33,0.23333333333333356
0.40900255829437365,0.3071525475824914,10091,158,3,33,0.26666666666666694
0.43706917410259666,0.30720293872211824,10092,159,3,33,0.30000000000000004
0.4654704483385739,0.3067295137481029,10093,160,3,33,0.3333333333333334
0.4941677447257302,0.30526089881949536,10094,161,3,33,0.36666666666666653
0.5230902608763287,0.30283601398590826,10095,162,3,33,0.40000000000000036
0.5521758074644355,0.2994955153608641,10096,163,3,33,0.43333333333333374
0.5813556005778453,0.2952817738604222,10097,164,3,33,0.46666666666666684
0.6105799378386091,0.2902446195225974,10098,165,3,33,0.5000000000000002
0.6397791318348963,0.2844440026277777,10099,166,3,33,0.5333333333333333
0.6688909932407736,0.27793808321707614,10100,167,3,33,0.5666666666666667
0.6978451367164362,0.2707856548926785,10101,168,3,33,0.6000000000000001
0.7265917238131794,0.2630457987727654,10102,169,3,33,0.6333333333333332
0.7550628046175287,0.2547872530045324,10103,170,3,33,0.666666666666667
0.7831961898035515,0.24607294970636995,10104,171,3,33,0.7000000000000004
0.810920515126284,0.2369644208384521,10105,172,3,33,0.7333333333333335
0.8381845610213804,0.22751706350893164,10106,173,3,33,0.7666666666666668
0.8649227375961652,0.2177943770392906,10107,174,3,33,0.8
0.8910728555247048,0.2078507906158602,10108,175,3,33,0.8333333333333334
0.9165631941793273,0.19773746552528965,10109,176,3,33,0.8666666666666667
0.9413401411119894,0.18751442869866872,10110,177,3,33,0.9000000000000004
0.965382549383205,0.17798396617599765,10111,178,3,33,0.9333333333333337
0.9887763984503053,0.1695720326941117,10112,179,3,33,0.9666666666666668
1.0116189987056694,0.16220981576517118,10113,180,3,33,1.0000000000000002
1.0340251445323094,0.15582646824171542,10114,181,3,33,1.0333333333333337
1.0560990123532283,0.1503473161675546,10115,182,3,33,1.0666666666666667
1.0779451296041225,0.14570617709651573,10116,183,3,33,1.1
1.099662843559502,0.14184184988673665,10117,184,3,33,1.1333333333333333
1.1213684868842793,0.1386933677600628,10118,185,3,33,1.166666666666667
1.1431626608374255,0.13619181179801945,10119,186,3,33,1.2000000000000004
1.165149892854636,0.13427483050437639,10120,187,3,33,1.2333333333333334
1.1874305207606641,0.1328815722756198,10121,188,3,33,1.2666666666666668
1.210124508166102,0.13195203117828563,10122,189,3,33,1.3000000000000003
1.233327834833998,0.13141549870293187,10123,190,3,33,1.3333333333333333
1.2571450282000476,0.13120590453912845,10124,191,3,33,1.3666666666666667
1.28167637030736,0.1312562693494421,10125,192,3,33,1.4000000000000004
1.3070475483759803,0.13150052556828523,10126,193,3,33,1.4333333333333336
1.333348874341149,0.13186196230522254,10127,194,3,33,1.466666666666667
1.3606848580701218,0.1322647937364323,10128,195,3,33,1.5
1.3891205594534173,0.13219995197526582,10129,196,3,33,1.5333333333333334
1.4186319329845096,0.13129923839623836,10130,197,3,33,1.5666666666666669
1.4491216002835379,0.12963301369401797,10131,198,3,33,1.6
1.4805128844506805,0.12727124535817314,10132,199,3,33,1.6333333333333333
1.5127217536621027,0.12428788371570416,10133,200,3,33,1.666666666666667
1.5456953144390255,0.12075187835751494,10134,201,3,33,1.7000000000000002
1.5793384815922338,0.11674653824627355,10135,202,3,33,1.7333333333333336
1.6135745782219042,0.11234811966731086,10136,203,3,33,1.7666666666666668
1.6483269274282166,0.1076314853163732,10137,204,3,33,1.8000000000000003
1.6835154190114785,0.10266639593907614,10138,205,3,33,1.8333333333333335
1.7190732196928802,0.09752402963787007,10139,206,3,33,1.8666666666666667
1.7549152624590938,0.09227042597620101,10140,207,3,33,1.9
1.790964870410297,0.08696549705857338,10141,208,3,33,1.9333333333333336
1.8271375489426858,0.08166269227720167,10142,209,3,33,1.966666666666667
1.8633711168262952,0.0764109349159019,10143,210,3,33,2.0000000000000004
1.8995802394030643,0.07125440173742095,10144,211,3,33,2.033333333333333
1.9356882397731736,0.06622973333211403,10145,212,3,33,2.066666666666667
1.9716070078963162,0.0613675484968316,10146,213,3,33,2.1
2.0072803408916595,0.056705435438405505,10147,214,3,33,2.1333333333333333
2.04263903296332,0.05227544732043918,10148,215,3,33,2.166666666666667
2.0776258957036675,0.04808434209143961,10149,216,3,33,2.2
2.1121702726637053,0.04413585877175746,10150,217,3,33,2.2333333333333334
2.146234036801242,0.04042863891601753,10151,218,3,33,2.266666666666667
2.1797529398144477,0.03696111023972024,10152,219,3,33,2.3000000000000003
2.2126697966107223,0.03372834900158736,10153,220,3,33,2.3333333333333335
2.244912511745211,0.0307241263095378,10154,221,3,33,2.3666666666666667
2.2764427659172477,0.02793873401633328,10155,222,3,33,2.4
2.3071979420793363,0.025363256223035827,10156,223,3,33,2.4333333333333336
2.3371208551388767,0.02298707145459699,10157,224,3,33,2.466666666666667
2.366138543084634,0.02079943162645526,10158,225,3,33,2.5000000000000004
2.394211349498507,0.0187875956034967,10159,226,3,33,2.5333333333333337
2.4212788610168143,0.016940135342253748,10160,227,3,33,2.566666666666667
2.447283892546954,0.015245050830180696,10161,228,3,33,2.6
2.4721531879408003,0.013690851082780606,10162,229,3,33,2.6333333333333333
2.4958446088038464,0.012265068030573485,10163,230,3,33,2.666666666666667
2.5183005178857085,0.010956620627425338,10164,231,3,33,2.7
2.5394824296233107,0.009785158806659405,10165,232,3,33,2.7333333333333334
2.5594531085348247,0.008784340881170707,10166,233,3,33,2.766666666666667
2.578349809149426,0.007931020462127474,10167,234,3,33,2.8000000000000003
2.5962976540318574,0.007204888613846014,10168,235,3,33,2.8333333333333335
2.613419786881487,0.006589085402338175,10169,236,3,33,2.8666666666666667
2.6298313359090466,0.006069879928561605,10170,237,3,33,2.9
2.645666061200325,0.005634769814945719,10171,238,3,33,2.9333333333333336
2.6610476851188776,0.005273100937611675,10172,239,3,33,2.966666666666667
2.676099351364071,0.004975850566010404,10173,240,3,33,3.0
2.6909401668102637,0.004735397538407841,10174,241,3,33,3.0333333333333337
2.705702545763679,0.004544511886128542,10175,242,3,33,3.066666666666667
2.7205075777038115,0.004396505730278038,10176,243,3,33,3.1
2.735478406330027,0.004285431391433838,10177,244,3,33,3.1333333333333333
2.7507368844974436,0.00420587440699486,10178,245,3,33,3.1666666666666665
2.7664165460984553,0.004152464420571858,10179,246,3,33,3.2
2.7826346150456267,0.004119792589209609,10180,247,3,33,3.2333333333333334
2.7995142350383255,0.004102801509815368,10181,248,3,33,3.2666666666666666
2.8171787722295534,0.004096614523752482,10182,249,3,33,3.3000000000000007
2.8358084815837974,0.004131344540350134,10183,250,3,33,3.333333333333334
2.855906807749311,0.00427054751419304,10184,251,3,33,3.366666666666667
2.8781658170567694,0.004485401674263895,10185,252,3,33,3.4000000000000004
2.903287838235623,0.004740418043666737,10186,253,3,33,3.4333333333333336
2.9320092884123796,0.004997586643757654,10187,254,3,33,3.4666666666666672
2.9649908048611424,0.005216606491189785,10188,255,3,33,3.5000000000000004
3.0029262104719256,0.0053594441222077705,10189,256,3,33,3.5333333333333337
3.046519950049562,0.005392652085560162,10190,257,3,33,3.566666666666667
3.0965414597092975,0.005290902380463253,10191,258,3,33,3.6
3.153616241661116,0.005041876770674082,10192,259,3,33,3.6333333333333333
3.2184381187950306,0.004648658477333168,10193,260,3,33,3.6666666666666665
3.291706706742765,0.004130716633644017,10194,261,3,33,3.6999999999999997
3.3742383511052854,0.003521687395076836,10195,262,3,33,3.733333333333333
3.4666164737799665,0.00286834415307804,10196,263,3,33,3.7666666666666666
3.5695348976568195,0.002220719189528651,10197,264,3,33,3.8000000000000007
3.6836814639459714,0.0016252442659216442,10198,265,3,33,3.833333333333334
3.8099333182310846,0.0011166889571287428,10199,266,3,33,3.866666666666667
3.9488248568484314,0.0007156304576423007,10200,267,3,33,3.9000000000000004
4.096964698194334,0.00039828738840153174,10201,268,3,33,3.9333333333333336
4.241392086642136,0.00021078800741638698,10202,269,3,33,3.966666666666667
4.38088380944037,0.00011150818063798198,10203,270,3,33,4.0
4.515439866588991,5.907959568379708e-05,10204,271,3,33,4.033333333333333
4.645060258088051,3.140946741115678e-05,10205,272,3,33,4.066666666666666
4.769744983937514,1.6786547391804432e-05,10206,273,3,33,4.1000000000000005
4.889494044137379,9.034159048923276e-06,10207,274,3,33,4.133333333333334
5.0043074386876825,4.903980226315364e-06,10208,275,3,33,4.166666666666667
5.114185167588381,2.68914015879723e-06,10209,276,3,33,4.2
5.219127230839497,1.4917963140418176e-06,10210,277,3,33,4.233333333333333
5.31913362844103,8.383418722677475e-07,10211,278,3,33,4.266666666666667
5.4142043603929935,4.778445370231278e-07,10212,279,3,33,4.300000000000001
5.504339426695353,2.765637538624277e-07,10213,280,3,33,4.333333333333334
5.589538827348122,1.626984544841522e-07,10214,281,3,33,4.366666666666667
5.669802562351315,9.737092283934053e-08,10215,282,3,33,4.4
5.74513063170491,5.9326107606831327e-08,10216,283,3,33,4.433333333333334
5.815523035408937,3.681896891783238e-08,10217,284,3,33,4.466666666666667
5.880979773463366,2.3284001120439557e-08,10218,285,3,33,4.5
5.941500845868205,1.5005454744569317e-08,10219,286,3,33,4.533333333333333
5.997086252623468,9.852798179603742e-09,10220,287,3,33,4.566666666666666
6.047735993729148,6.58765669867025e-09,10221,288,3,33,4.6000000000000005
6.093450069185238,4.479954558825482e-09,10222,289,3,33,4.633333333333334
6.13422847899173,3.092920917887309e-09,10223,290,3,33,4.666666666666667
6.170111619521208,2.201588592065151e-09,10224,291,3,33,4.7
6.204118010050772,1.7838567689008736e-09,10225,292,3,33,4.733333333333333
6.238124400580336,1.4437153098711646e-09,10226,293,3,33,4.766666666666667
6.272130791109901,1.1670807616024417e-09,10227,294,3,33,4.800000000000001
6.306137181639465,9.423625639217355e-10,10228,295,3,33,4.833333333333334
6.340143572169028,7.600338006921413e-10,10229,296,3,33,4.866666666666667
6.374149962698592,6.122736305061605e-10,10230,297,3,33,4.9
6.408156353228156,4.926698336343627e-10,10231,298,3,33,4.933333333333334
6.44216274375772,3.9597170481508096e-10,10232,299,3,33,4.966666666666667
6.476169134287284,3.178850491585465e-10,10233,300,3,33,5.0
-4.757464831174507,4.952174617861957e-06,10234,0,3,34,-5.0
-4.723458440644944,5.818443502431026e-06,10235,1,3,34,-4.966666666666667
-4.689452050115379,6.828345073186253e-06,10236,2,3,34,-4.933333333333333
-4.655445659585816,8.004272503864156e-06,10237,3,3,34,-4.9
-4.621439269056252,9.371865300464476e-06,10238,4,3,34,-4.866666666666667
-4.587432878526687,1.0960439699540551e-05,10239,5,3,34,-4.833333333333333
-4.553426487997124,1.2803469846959745e-05,10240,6,3,34,-4.8
-4.51942009746756,1.4939124816212388e-05,10241,7,3,34,-4.766666666666667
-4.485413706937996,1.7410866896932444e-05,10242,8,3,34,-4.733333333333333
-4.451517793724264,1.995048676878481e-05,10243,9,3,34,-4.7
-4.418631459592069,2.2251176624476635e-05,10244,10,3,34,-4.666666666666667
-4.386952312955415,2.462495289886329e-05,10245,11,3,34,-4.633333333333334
-4.3564803538143,2.704098054276274e-05,10246,12,3,34,-4.6
-4.327215582168726,2.9463738868229504e-05,10247,13,3,34,-4.566666666666666
-4.2991579980186945,3.1853457260758806e-05,10248,14,3,34,-4.533333333333333
-4.2723076013642025,3.4166724764288506e-05,10249,15,3,34,-4.5
-4.246664392205252,3.6357266953811634e-05,10250,16,3,34,-4.466666666666667
-4.22222837054184,3.8376876637835375e-05,10251,17,3,34,-4.433333333333334
-4.198999536373971,4.0176478228076554e-05,10252,18,3,34,-4.3999999999999995
-4.176977889701641,4.170729937928857e-05,10253,19,3,34,-4.366666666666666
-4.156163430524854,4.292211802617326e-05,10254,20,3,34,-4.333333333333333
-4.1365561588436055,4.377654848692854e-05,10255,21,3,34,-4.300000000000001
-4.1181560746579,4.423032708306882e-05,10256,22,3,34,-4.266666666666667
-4.100963177967731,4.424855591077301e-05,10257,23,3,34,-4.233333333333333
-4.084977468773107,4.3802863099303154e-05,10258,24,3,34,-4.2
-4.0701989470740205,4.287243915306032e-05,10259,25,3,34,-4.166666666666666
-4.056627612870477,4.144491177635421e-05,10260,26,3,34,-4.133333333333333
-4.044263466162474,3.951702584141954e-05,10261,27,3,34,-4.1000000000000005
-4.033106506950009,3.709510073812619e-05,10262,28,3,34,-4.066666666666666
-4.023156735233087,3.419524404290341e-05,10263,29,3,34,-4.033333333333333
-4.014414151011707,3.0843308024595694e-05,10264,30,3,34,-4.0
-4.006878754285865,2.707458369183462e-05,10265,31,3,34,-3.9666666666666663
-4.000550545055566,2.2933235582306787e-05,10266,32,3,34,-3.933333333333333
-3.99491242154734,2.319283139251449e-05,10267,33,3,34,-3.9
-3.9892226431664115,2.398349156452198e-05,10268,34,3,34,-3.866666666666667
-3.9834681643774155,2.4816472151593587e-05,10269,35,3,34,-3.833333333333333
-3.9776479845432755,2.569381672174523e-05,10270,36,3,34,-3.8
-3.971759215052731,2.6618062786166184e-05,10271,37,3,34,-3.7666666666666666
-3.9658001025368197,2.7591754875817038e-05,10272,38,3,34,-3.7333333333333334
-3.9597644358959334,2.861837597077305e-05,10273,39,3,34,-3.7
-3.9536514391811237,2.9700558674820178e-05,10274,40,3,34,-3.666666666666667
-3.9474582237811373,3.084156646695891e-05,10275,41,3,34,-3.633333333333333
-3.9411831348418205,3.204466355373134e-05,10276,42,3,34,-3.6
-3.9348196091452796,3.3314346595620266e-05,10277,43,3,34,-3.566666666666667
-3.928367124346043,3.465403868271307e-05,10278,44,3,34,-3.533333333333333
-3.921822791832854,3.606797155287107e-05,10279,45,3,34,-3.5
-3.915185084181711,3.75603717860952e-05,10280,46,3,34,-3.466666666666667
-3.908447028225759,3.913708258318969e-05,10281,47,3,34,-3.433333333333333
-3.9016083841383367,4.0802591923412175e-05,10282,48,3,34,-3.4
-3.8946662633081854,4.2562428985836413e-05,10283,49,3,34,-3.3666666666666667
-3.887619294660969,4.4422111245998974e-05,10284,50,3,34,-3.3333333333333335
-3.8804619594681196,4.6344547751220583e-05,10285,51,3,34,-3.3
-3.8732093324360615,4.823980559759378e-05,10286,52,3,34,-3.2666666666666666
-3.865879161010576,5.0096174741420494e-05,10287,53,3,34,-3.2333333333333334
-3.858490939180507,5.190290829228197e-05,10288,54,3,34,-3.1999999999999997
-3.851058677634931,5.364799656449545e-05,10289,55,3,34,-3.1666666666666665
-3.843602653401483,5.53200640368231e-05,10290,56,3,34,-3.1333333333333333
-3.836140640738637,5.690568314470092e-05,10291,57,3,34,-3.0999999999999996
-3.828690413904857,5.839041532477999e-05,10292,58,3,34,-3.0666666666666664
-3.821272127432626,5.975643265257124e-05,10293,59,3,34,-3.033333333333333
-3.8138998841484137,6.098994613876572e-05,10294,60,3,34,-2.9999999999999996
-3.806593208398827,6.207349007865661e-05,10295,61,3,34,-2.966666666666667
-3.7993698744423345,6.298919313114225e-05,10296,62,3,34,-2.9333333333333336
-3.7922508435412867,6.37159832547421e-05,10297,63,3,34,-2.9000000000000004
-3.7852495593569326,6.423730762901692e-05,10298,64,3,34,-2.8666666666666663
-3.77838539867123,6.453387749570411e-05,10299,65,3,34,-2.8333333333333335
-3.771676135742648,6.458632145013217e-05,10300,66,3,34,-2.8
-3.765143360640995,6.43727203212187e-05,10301,67,3,34,-2.7666666666666666
-3.758800213707123,6.387615918890942e-05,10302,68,3,34,-2.7333333333333334
-3.7526480662310138,6.38335853425785e-05,10303,69,3,34,-2.7
-3.7465255888277045,6.637275258593818e-05,10304,70,3,34,-2.666666666666666
-3.740173468355861,7.192292873856403e-05,10305,71,3,34,-2.6333333333333333
-3.7333297484847203,8.076248322198772e-05,10306,72,3,34,-2.6
-3.7257393110940895,9.325539703267739e-05,10307,73,3,34,-2.5666666666666664
-3.7171450189070496,0.00010988533441093305,10308,74,3,34,-2.533333333333333
-3.7072762718310295,0.0001313315997991846,10309,75,3,34,-2.5
-3.6958765548046597,0.00015844842791205507,10310,76,3,34,-2.466666666666667
-3.682694931884065,0.00019238520901445851,10311,77,3,34,-2.433333333333333
-3.6674742657923276,0.00023470984628982822,10312,78,3,34,-2.4
-3.6499369069654524,0.0002875844874765708,10313,79,3,34,-2.3666666666666667
-3.629826633662887,0.00035387099555312605,10314,80,3,34,-2.333333333333333
-3.6068992660913595,0.00043740425325378374,10315,81,3,34,-2.3
-3.5808976669739545,0.000543444913306104,10316,82,3,34,-2.2666666666666666
-3.551539711249549,0.0006792795995508571,10317,83,3,34,-2.233333333333333
-3.518564322549818,0.0008548903522759688,10318,84,3,34,-2.2
-3.481736651206389,0.0010839596776730297,10319,85,3,34,-2.1666666666666665
-3.4407995599423447,0.0013857050420805319,10320,86,3,34,-2.133333333333333
-3.3954923527071115,0.0017831043988158438,10321,87,3,34,-2.0999999999999996
-3.3458792424806734,0.0022912787207923072,10322,88,3,34,-2.066666666666667
-3.292295975802376,0.0029402504070813467,10323,89,3,34,-2.033333333333333
-3.235049045330755,0.0037692438625178256,10324,90,3,34,-1.9999999999999998
