variable,var_fqn,var_index,sample_size,mean,var,sd,rhat,ess_bulk,ess_tail,mcse_mean,mcse_sd,q_0.05,q_0.5,q_0.95,hdi_low,hdi_high,r,pdf_gaussian,model,job,run,fold,a,b,nparam,trafo_target_slope
pdf,pdf[193],"(193,)",40000,3.0280299977062743e-5,9.071695814620365e-12,3.011925599117675e-6,1.0001354781124,19769.307236315133,24758.461886941623,2.147048815106587e-8,1.3779307995666961e-8,2.5419054441898647e-5,3.0243329182849583e-5,3.527159661425122e-5,2.5372738641836603e-5,3.52094406939491e-5,4.301204819277107,3.8336045589753754e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[194],"(194,)",40000,2.2653491584513094e-5,8.711646273071265e-12,2.9515498086719227e-6,1.0001354781124,19769.307236315133,24758.461886941623,2.1170177810198112e-8,1.4133906782450885e-8,1.8036517065569236e-5,2.253573797096392e-5,2.766876982750246e-5,1.774785779768218e-5,2.735344305256254e-5,4.349397590361445,3.112285201610824e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[195],"(195,)",40000,1.6989857141474882e-5,7.386493439850943e-12,2.71781041278654e-6,1.0001354781124,19769.307236315133,24758.461886941623,1.9572112941672088e-8,1.3688418884226168e-8,1.2850327430040455e-5,1.682266515751225e-5,2.1691148028290956e-5,1.260423476836174e-5,2.1380583594485124e-5,4.397590361445782,2.520825567087503e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[196],"(196,)",40000,1.2774914109945582e-5,5.792295881651253e-12,2.4067189037466035e-6,1.0001354781124,19769.307236315133,24758.461886941623,1.7387422054391193e-8,1.2756023478001333e-8,9.19606573967371e-6,1.2583260379799386e-5,1.6995661075669343e-5,8.92021746217958e-6,1.662538758408845e-5,4.44578313253012,2.0370305132875228e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[197],"(197,)",40000,9.630956601600942e-6,4.306548200520388e-12,2.075222446033289e-6,1.0001354781124,19769.307236315133,24758.461886941623,1.5032292851013994e-8,1.1568696007423704e-8,6.612499856610931e-6,9.43318815661838e-6,1.3310394446794348e-5,6.389252182705534e-6,1.297661455343528e-5,4.493975903614457,1.6422663954446473e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[198],"(198,)",40000,7.28030786392746e-6,3.0811042310337226e-12,1.7553074462992865e-6,1.0001354781124,19769.307236315133,24758.461886941623,1.2743282742443393e-8,1.0282909027151816e-8,4.779090454071317e-6,7.088906864432275e-6,1.0420180854545283e-5,4.4529655329347384e-6,9.97243844772178e-6,4.542168674698794,1.3209336704931618e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[199],"(199,)",40000,5.518507572543813e-6,2.1414367039074226e-12,1.4633648567282948e-6,1.0001354781124,19769.307236315133,24758.461886941623,1.0643852261268955e-8,8.995318695855945e-9,3.4727330912629174e-6,5.341225646341718e-6,8.155015739544226e-6,3.2078795958851075e-6,7.761844227442196e-6,4.590361445783132,1.0600094741205732e-5,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[200],"(200,)",40000,4.194744795081652e-6,1.4551576666649025e-12,1.206299161346348e-6,1.0001354781124,19769.307236315133,24758.461886941623,8.788044261837023e-9,7.752647677839842e-9,2.537841969020674e-6,4.035763403179512e-6,6.380767730380771e-6,2.303639213402481e-6,6.020840827979379e-6,4.638554216867468,8.48652345132816e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[201],"(201,)",40000,3.197571680812768e-6,9.71122963046429e-13,9.854557133866692e-7,1.0001354781124,19769.307236315133,24758.461886941623,7.1887694205582415e-9,6.588570145749177e-9,1.8656679254069292e-6,3.058528601329424e-6,4.991747888943044e-6,1.683091636759109e-6,4.690752473931248e-6,4.686746987951806,6.778618877757939e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[202],"(202,)",40000,2.4444647117835996e-6,6.385696741378649e-13,7.991055463065345e-7,1.0001354781124,19769.307236315133,24758.461886941623,5.8358468572153055e-9,5.532908161640082e-9,1.379998593597137e-6,2.325289613829318e-6,3.904779657476369e-6,1.2380369301635006e-6,3.655783224319559e-6,4.734939759036144,5.4018677831991294e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[203],"(203,)",40000,1.8741895431196924e-6,4.1471845395106443e-13,6.439863771471136e-7,1.0001354781124,19769.307236315133,24758.461886941623,4.7072937346647255e-9,4.59802846213399e-9,1.0272656400209573e-6,1.7737454843940163e-6,3.0544767807370523e-6,9.170135933284888e-7,2.850422525374917e-6,4.783132530120481,4.2947512605994306e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[204],"(204,)",40000,1.462331313091436e-6,2.63921387286115e-13,5.137327975573634e-7,1.0001354781124,19769.307236315133,24758.461886941623,3.756665043267291e-9,3.7192173820086222e-9,7.906310695680495e-7,1.3806433957269757e-6,2.40504726550063e-6,6.868965810218557e-7,2.2234431892209727e-6,4.831325301204818,3.406617819693654e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[205],"(205,)",40000,1.148360429017286e-6,1.6613204278151742e-13,4.075929866687079e-7,1.0001354781124,19769.307236315133,24758.461886941623,2.9810554943668387e-9,2.969858185791012e-9,6.168923939090569e-7,1.082975208565256e-6,1.8967199050946048e-6,5.352467106145899e-7,1.752148882095178e-6,4.879518072289155,2.6958774384349595e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[206],"(206,)",40000,8.997186068711603e-7,1.0407621106791641e-13,3.226084485377226e-7,1.0001354781124,19769.307236315133,24758.461886941623,2.359914558191274e-9,2.3658505513383102e-9,4.802156247252883e-7,8.475139244214845e-7,1.4923617878306654e-6,4.161098454166728e-7,1.377549795905686e-6,4.927710843373493,2.1284733005983917e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[207],"(207,)",40000,7.032847988323436e-7,6.488888057307872e-14,2.5473295933796773e-07,1.0001354781124,19769.307236315133,24758.461886941623,1.863725184388327e-9,1.8812238088157855e-9,3.7295333054543514e-7,6.617081778248468e-7,1.1714840259559397e-6,3.227403818467316e-7,1.080525299469568e-6,4.97590361445783,1.676592819112278e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[208],"(208,)",40000,5.484686451420826e-7,4.026347767266078e-14,2.006576130443617e-7,1.0001354781124,19769.307236315133,24758.461886941623,1.4683431708302827e-9,1.491741988769889e-9,2.8897749724396016e-7,5.154392589903083e-7,9.17465947611036e-7,2.497410640309814e-7,8.455784484190056e-7,5.024096385542167,1.3175840504214536e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[209],"(209,)",40000,4.267449853094419e-7,2.4864280105990872e-14,1.5768411494500918e-7,1.0001354781124,19769.307236315133,24758.461886941623,1.1540750834472043e-9,1.1800915924793807e-9,2.233905993675604e-7,4.005712893214856e-7,7.168608608291939e-7,1.9280484328388373e-7,6.601827968157818e-7,5.072289156626505,1.0330477319429574e-6,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[210],"(210,)",40000,3.3126922836304714e-7,1.5281482018368002e-14,1.2361829160107336e-7,1.0001354781124,19769.307236315133,24758.461886941623,9.049030444257203e-10,9.313375384312547e-10,1.7228881882712398e-7,3.105799923634813e-7,5.58818939845076e-7,1.4850369273535264e-7,5.142399742148168e-7,5.120481927710841,8.08078925131745e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[211],"(211,)",40000,2.5656051278341073e-7,9.34719657349228e-15,9.668090076893305e-8,1.0001354781124,19769.307236315133,24758.461886941623,7.078352518243402e-10,7.332777546506489e-10,1.3256858663489514e-7,2.402472714001892e-7,4.346089814605751e-7,1.141163570645648e-7,3.996306558142339e-7,5.168674698795179,6.306356307151593e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[212],"(212,)",40000,1.982415040378048e-7,5.690165467979408e-15,7.543318545560308e-8,1.0001354781124,19769.307236315133,24758.461886941623,5.523636973503158e-10,5.75970883559027e-10,1.0176899622457665e-7,1.854106964111914e-7,3.3722332742388874e-7,8.570233231959827e-8,3.0804467925578164e-7,5.216867469879517,4.910147756092939e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[213],"(213,)",40000,1.5282535183340254e-7,3.4474446446208658e-15,5.8714943963363074e-8,1.0001354781124,19769.307236315133,24758.461886941623,4.3001291681247086e-10,4.5133993305518215e-10,7.794382027464786e-8,1.427586520763304e-7,2.6105249835257485e-7,6.554023972404298e-8,2.382683518005977e-7,5.265060240963854,3.814186721688179e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[214],"(214,)",40000,1.175417837079365e-7,2.0787383502021218e-15,4.559318315496431e-8,1.0001354781124,19769.307236315133,24758.461886941623,3.3396574381041456e-10,3.5284078764265767e-10,5.9557878248987417e-8,1.096633287862343e-7,2.0161805963605237e-7,5.00051509203611e-8,1.838697738037499e-7,5.313253012048191,2.955974416765128e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[215],"(215,)",40000,9.019556903602593e-8,1.2474802525042737e-15,3.5319686472338255e-8,1.0001354781124,19769.307236315133,24758.461886941623,2.587539499844204e-10,2.751858929433785e-10,4.5403369001177185e-8,8.4044973148249e-8,1.5535396430183956e-7,3.7160278032778646e-8,1.4064868403640846e-7,5.361445783132528,2.285549988690417e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[216],"(216,)",40000,6.905166949630252e-8,7.450750618879378e-16,2.7296063120676177e-8,1.0001354781124,19769.307236315133,24758.461886941623,2.00003356161547e-10,2.1411469195820455e-10,3.4532520116454015e-8,6.426187503639365e-8,1.1942811606460656e-7,2.8214992188871528e-8,1.080282831338867e-7,5.409638554216866,1.763080370544575e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[217],"(217,)",40000,5.2742318742504514e-8,4.428942228903175e-16,2.104505221875958e-8,1.0001354781124,19769.307236315133,24758.461886941623,1.542245016336988e-10,1.6620352646446379e-10,2.620352992632189e-8,4.902147517395967e-8,9.159719098572993e-8,2.1373332712129972e-8,8.278098834280686e-8,5.457831325301204,1.3568905824662017e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[218],"(218,)",40000,4.0192064198119194e-8,2.620201901112412e-16,1.6187037718842855e-8,1.0001354781124,19769.307236315133,24758.461886941623,1.1864127853353058e-10,1.2870872833619174e-10,1.983730444769272e-8,3.7308749364622123e-8,7.008887053450688e-8,1.6153100331817082e-8,6.328708211981218e-8,5.5060240963855405,1.0418588342635152e-7,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[219],"(219,)",40000,3.0557474739813934e-8,1.542784760788679e-16,1.2420888699238392e-8,1.0001354781124,19769.307236315133,24758.461886941623,9.105109041680696e-11,9.943447359294344e-11,1.498293341928445e-8,2.8328679998259796e-8,5.3506593187552626e-8,1.2179539471146684e-8,4.8271508474462024e-8,5.554216867469878,7.981127729301597e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[220],"(220,)",40000,2.3178785162600924e-8,9.040924121882875e-17,9.508377423032217e-9,1.0001354781124,19769.307236315133,24758.461886941623,6.97110944118719e-11,7.663354179003596e-11,1.1290219176703678e-8,2.1460177925823762e-8,4.0752745345297013e-8,9.1621453263065e-9,3.673313549829321e-8,5.6024096385542155,6.099735120083199e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[221],"(221,)",40000,1.7541225784616913e-8,5.273005733955345e-17,7.261546484017951e-9,1.0001354781124,19769.307236315133,24758.461886941623,5.3245950063490266e-11,5.892189524002012e-11,8.487879953758851e-9,1.6219282209118656e-8,3.0966903002467335e-8,6.8763000226795e-9,2.7887941790618544e-8,5.6506024096385525,4.651028744354379e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[222],"(222,)",40000,1.3244185902487017e-8,3.060853949512895e-17,5.532498485777376e-9,1.0001354781124,19769.307236315133,24758.461886941623,4.0573240088604354e-11,4.5197134562670777e-11,6.366304639164595e-9,1.222985406552412e-8,2.34763193789192e-8,5.148773543348029e-9,2.1123518434968703e-8,5.6987951807228905,3.538167615761736e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[223],"(223,)",40000,9.976694174148454e-9,1.76834460262836e-17,4.205168965247842e-9,1.0001354781124,19769.307236315133,24758.461886941623,3.0843362671136605e-11,3.458772252711407e-11,4.763947171262654e-9,9.2003055624021e-9,1.7756345090477817e-8,3.846308340591302e-9,1.5962737986563862e-8,5.7469879518072275,2.6853389739490617e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[224],"(224,)",40000,7.497977176167925e-9,1.0167919205800427e-17,3.188717486043633e-9,1.0001354781124,19769.307236315133,24758.461886941623,2.339123468999492e-11,2.6406471719535187e-11,3.5566226457638134e-9,6.905172947849201e-9,1.3398879359694342e-8,2.8666570182271787e-9,1.2034826802603626e-8,5.7951807228915655,2.0333454080827305e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[225],"(225,)",40000,5.622087918869786e-9,5.818876009089369e-18,2.412234650503422e-9,1.0001354781124,19769.307236315133,24758.461886941623,1.7697602394120532e-11,1.5252254011746024e-11,2.649109891713274e-9,5.170567377075696e-9,1.0087294705940087e-8,2.131565611948536e-9,9.052397922640651e-9,5.843373493975902,1.5360824802017425e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[226],"(226,)",40000,4.205786445303001e-9,3.3142774977066134e-18,1.8205157230045038e-9,1.0001354781124,19769.307236315133,24758.461886941623,1.3358141425928667e-11,1.1599662326476565e-11,1.968581917220926e-9,3.862719529556939e-9,7.576563610661333e-9,1.5812954016246103e-9,6.793268189553652e-9,5.89156626506024,1.1577352181799545e-8,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[227],"(227,)",40000,3.139011216899249e-9,1.8788074691414155e-18,1.370695979837037e-9,1.0001354781124,19769.307236315133,24758.461886941623,1.0058851584774414e-11,8.801191891552605e-12,1.459480648592637e-9,2.878985524571421e-9,5.677552655918087e-9,1.1703577708930276e-9,5.086103769676853e-9,5.939759036144578,8.705531390529738e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[228],"(228,)",40000,2.3374083213175404e-9,1.0600350087223615e-18,1.029580015696867e-9,1.0001354781124,19769.307236315133,24758.461886941623,7.556522097729113e-12,6.662279994613595e-12,1.0795295202647063e-9,2.140805044770502e-9,4.24464525422245e-9,8.642026833770682e-10,3.799119945779881e-9,5.987951807228914,6.5308943658961525e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[229],"(229,)",40000,1.73649034437469e-9,5.952556353330257e-19,7.71528117007427e-10,1.0001354781124,19769.307236315133,24758.461886941623,5.6632682048907346e-12,5.031412610672319e-12,7.96639867983832e-10,1.588203285242823e-9,3.166014951895953e-9,6.3170708506512e-10,2.826217596386998e-9,6.036144578313252,4.8881144409377e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[230],"(230,)",40000,1.287082038439103e-9,3.3268485910031763e-19,5.767884006291369e-10,1.0001354781124,19769.307236315133,24758.461886941623,4.234326408329377e-12,3.790906363209479e-12,5.86517376643806e-10,1.175510175639697e-9,2.356003088366978e-9,4.6426904512230013e-10,2.1012610929122804e-9,6.084337349397589,3.650071763882093e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[231],"(231,)",40000,9.517790860414876e-10,1.8505873449292864e-19,4.30184535394903e-10,1.0001354781124,19769.307236315133,24758.461886941623,3.1584497455130218e-12,2.84959179747842e-12,4.3081524415224366e-10,8.6803658169308e-10,1.749162192230732e-9,3.4041997935163336e-10,1.5586398459984055e-9,6.132530120481927,2.719272768579668e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[232],"(232,)",40000,7.022021546187803e-10,1.0245519197567256e-19,3.2008622584496284e-10,1.0001354781124,19769.307236315133,24758.461886941623,2.350371103890997e-12,2.13702258762639e-12,3.157130786418407e-10,6.39500657776184e-10,1.2956140234755079e-9,2.490300100404538e-10,1.1534608600567783e-9,6.180722891566264,2.021135714279733e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[233],"(233,)",40000,5.16873457948496e-10,5.645559240825106e-20,2.376038560466792e-10,1.0001354781124,19769.307236315133,24758.461886941623,1.744906351147908e-12,1.598905612866169e-12,2.3082636720427734e-10,4.700405170273509e-10,9.574421238426635e-10,1.8175219456887827e-10,8.5163064845389e-10,6.228915662650601,1.498751087807147e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[234],"(234,)",40000,3.7957917650875246e-10,3.0962024230926475e-20,1.7596029163117024e-10,1.0001354781124,19769.307236315133,24758.461886941623,1.2923537334028448e-12,1.1935048209762509e-12,1.6837189207286832e-10,3.4468384379140455e-10,7.05896053720488e-10,1.3234238991961182e-10,6.273227459349844e-10,6.277108433734939,1.1088042417106103e-9,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[235],"(235,)",40000,2.781099987040839e-10,1.6900589457744792e-20,1.300022671254036e-10,1.0001354781124,19769.307236315133,24758.461886941623,9.54914842492879e-13,8.888194302250694e-13,1.2253075239575367e-10,2.5217259743921376e-10,5.192306364017094e-10,9.614121695415663e-11,4.6102249789999765e-10,6.325301204819275,8.18411226787171e-10,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[236],"(236,)",40000,2.0329509659329307e-10,9.181744850270767e-21,9.582142166692564e-11,1.0001354781124,19769.307236315133,24758.461886941623,7.039182269453417e-13,6.603760045222233e-13,8.896351639204097e-11,1.8406286959282967e-10,3.8104055156792926e-10,6.665947488690822e-11,3.3499358090548605e-10,6.373493975903613,6.026700510317255e-10,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[237],"(237,)",40000,1.4826317035107987e-10,4.964781814962811e-21,7.046120787328877e-11,1.0001354781124,19769.307236315133,24758.461886941623,5.176717390871093e-13,4.895057241738133e-13,6.444216361448853e-11,1.3403734523578602e-10,2.7898022307638246e-10,4.8185555737340097e-11,2.450310376024636e-10,6.421686746987951,4.427708024221335e-10,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[238],"(238,)",40000,1.0787870901401162e-10,2.6719442788960208e-21,5.169085295191037e-11,1.0001354781124,19769.307236315133,24758.461886941623,3.798059174643783e-13,3.62004000375195e-13,4.6571434801402454e-11,9.738157153754443e-11,2.0378253927778288e-10,3.4750670498426294e-11,1.7881215830124268e-10,6.469879518072288,3.2454107554714304e-10,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
pdf,pdf[239],"(239,)",40000,7.831307537987685e-11,1.431223955392659e-21,3.78315206592685e-11,1.0001354781124,19769.307236315133,24758.461886941623,2.7799972133228633e-13,2.6709048861533285e-13,3.3578435340910796e-11,7.058608138517949e-11,1.485086855717232e-10,2.5003501814918777e-11,1.3018601208668715e-10,6.518072289156625,2.373294867319235e-10,ptm-44-id,001h-ptm,20250905-174943,-1,-4,4,20,identity
